id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,children_school,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,shopping_centers_raion,office_raion,railroad_terminal_raion,big_market_raion,full_all,0_6_all,7_14_all,0_17_all,16_29_all,0_13_all,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,school_km,park_km,green_zone_km,industrial_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,public_transport_station_km,public_transport_station_min_walk,kremlin_km,big_road1_km,big_road2_km,railroad_km,bus_terminal_avto_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,big_church_km
337,40858,44,28,1,NA,NA,NA,NA,NA,Investment,Perovo,9946335.108,139322,0.065408826,0.225824954,6400,6558,1548,3,0,2,7,no,no,36154,6400,6558,15514,8137,12162,111,0,0,254,0,5,437,79,40,1.049572542,0.655243271,7.862919255,0.655243271,0.45826532,1.417575618,0.444756041,0.683449307,2.134138544,25.60966253,68,2.423820745,3.711350756,0.167927293,2.01512752,10.18809038,1.842491996,3.540528179,0.958969915,6.948965654,15.33195501,0.87212764,0.332265318,1.742630517,3.869652651,2.225152873,0.852054245,1.293953949,4.03523649,3.900472222,0.785555593,0.845591673,1.405875327
338,40858,42,27,3,NA,NA,NA,NA,NA,Investment,Akademicheskoe,5704502.19,106445,0.043127101,0.151346216,5506,5889,830,4,0,1,10,no,no,1362363,5506,5889,14297,291222,10653,81,0,0,205,0,0,304,21,49,1.941803453,1.509844193,17.36003723,1.44666977,0.717378246,0.311567264,0.166526706,1.339789199,3.120039426,37.44047311,42,2.962104871,4.082131286,0.149015002,1.788180026,7.602671276,2.308589085,2.351781984,1.288561388,8.772205982,8.199137321,1.486821644,0.322921674,1.387387873,8.313852421,4.851573846,1.928937012,0.721919696,0.634815231,0.717378246,1.074517234,0.768908829,1.029032365
343,40858,36,19,15,NA,NA,NA,NA,NA,Investment,Perovo,9946335.108,139322,0.065408826,0.225824954,6400,6558,1548,3,0,2,7,no,no,36154,6400,6558,15514,8137,12162,111,0,0,254,0,5,437,79,40,2.075002065,1.205302026,13.94626038,1.162188365,0.270082241,0.839300506,0.041905489,0.598762302,1.816047981,21.79257578,68,1.816047981,3.203330936,0.247056882,2.96468258,9.711222263,2.004918132,4.02265054,0.819698563,7.357408886,15.74039824,0.822312012,0.401567257,1.694238901,4.449969389,1.382575068,1.404802568,1.874270687,4.443679723,3.476072618,0.632449479,0.604466656,1.999281471
348,40859,54,32,11,NA,NA,NA,NA,NA,Investment,Novo-Peredelkino,8591335.051,111023,0.058543047,0.025609157,6354,5261,240,3,0,1,0,no,no,132349,6354,5261,13507,27107,11003,13,372,83,114,4,187,209,170,174,4.555624116,2.54824142,30.18838551,2.515698793,0.319768538,3.323570024,0.577552793,0.616721954,1.420500628,17.04600754,60,1.453918265,2.878653329,0.313748468,3.764981612,20.25088505,2.63004839,4.635830369,0.255197552,17.43777508,15.61714145,6.688270427,0.431051072,1.400236408,1.27751095,14.18363129,6.498815066,2.767041576,11.44597482,7.278733159,1.514770719,3.482485249,0.783241287
350,40859,52,30,2,NA,NA,NA,NA,NA,Investment,Lianozovo,5646405.14,79576,0.258663383,0.101872465,4857,4583,NA,3,0,3,3,no,no,68630,4857,4583,11158,15292,8865,9,71,47,71,0,52,44,108,96,2.162288878,1.286866166,14.58717559,1.215597966,0.138184057,0.123785938,0.117295883,1.019807675,2.919857234,35.0382868,8,2.919857234,4.123650889,0.144263452,1.73116142,16.36853592,1.166884745,1.826095604,1.030624888,20.65451472,9.603000941,1.539471695,0.40074704,1.010956335,4.31665562,11.66693975,2.383725241,0.290247808,6.298366554,0.138184057,0.638905093,0.40074704,1.071506309
359,40861,57,33,3,NA,NA,NA,NA,NA,Investment,Mitino,12583535.69,178473,0.194702869,0.069753361,13087,13670,NA,1,0,11,4,no,no,21155,13087,13670,32063,3292,24934,9,51,12,124,13,24,40,130,252,0.878461453,0.448414093,5.380969119,0.448414093,0.299757247,0.842529786,0.56369313,0.707484182,4.579776281,54.95731537,4,4.104388362,5.448429257,0.171636308,2.0596357,19.87131084,2.61174828,3.233240561,2.724323863,7.022961799,28.18106066,0.522031413,0.333138928,1.493700247,7.693426805,7.673864472,5.191570942,3.373990341,11.19150508,0.299757247,0.41277058,1.142396641,1.312241404
360,40861,40,20,9,NA,NA,NA,NA,NA,Investment,Gol'janovo,14286990.83,157010,0.389353565,0.194489265,7751,8004,125,3,0,5,3,no,no,12327,7751,8004,18912,2780,14694,88,0,0,68,0,1,221,129,20,3.49788291,2.317350212,27.80820255,2.317350212,0.706134127,0.56717512,0.301830035,0.119098014,6.901689971,82.82027965,18,6.709506633,8.685380261,0.080381981,0.964583772,14.41942418,1.015141025,2.072792585,1.88144599,2.246626193,13.21091605,2.187242489,0.954660214,3.215913724,6.030955614,6.585438777,3.444624008,2.328067105,3.587448796,1.527933336,1.283146283,1.698776826,0.950743988
364,40861,50,29,1,NA,NA,NA,NA,NA,Investment,Kapotnja,8097031.584,31167,0.109135307,0.407276235,1683,1768,370,0,0,0,0,no,yes,219609,1683,1768,4064,43821,3208,39,0,0,21,0,3,38,32,8,9.713127068,6.966268608,81.48792256,6.790660213,0.384005299,2.06328931,0.01592949,0.887391605,5.349441971,64.19330365,70,5.349441971,8.620376479,0.196007774,2.352093284,16.73086326,0.783100723,3.658205201,1.113746291,10.54209835,6.754807357,6.451592803,2.292931959,11.38138391,6.15629106,1.001826715,4.958809575,5.206798958,7.488376215,0.515031498,1.767134469,4.117645711,0.669200517
365,40862,76,44,10,NA,NA,NA,NA,NA,Investment,Horoshevo-Mnevniki,18036436.51,166803,0.232080423,0.111627393,10955,12238,1970,2,0,3,8,no,no,155427,10955,12238,27533,30980,21679,208,99,61,125,38,41,413,99,166,5.348141247,3.734716829,44.4950438,3.707920316,0.557836154,1.454497525,0.177473217,1.314811914,4.637856603,55.65427923,26,5.231149446,5.894350445,0.084968219,1.019618632,10.62124492,0.120955696,1.689322632,3.282151441,8.017323605,22.8897501,2.996036446,0.45200595,2.087193046,2.070963828,2.05001222,1.717037708,0.574809311,3.266711142,1.788179149,1.76438102,0.148866191,1.999958065
366,40862,72,49,5,NA,NA,NA,NA,NA,Investment,Koptevo,4787424.272,96959,0.03845587,0.122090347,6507,6566,1894,4,0,0,7,no,no,78810,6507,6566,15510,17662,12269,101,2,0,216,1,9,290,39,51,3.103641408,1.943107586,22.0804914,1.84004095,0.683020323,1.492675313,0.523232953,0.144309717,0.344180461,4.130165527,85,0.344180461,1.122891667,0.155937171,1.871246047,9.086466196,1.393151516,1.508566678,0.255355764,6.520279595,20.00781184,1.823921097,0.361437748,3.918200217,2.228015759,2.558613539,0.428816474,1.453890898,0.419356483,0.725904825,1.27765813,0.109891573,1.480316224
370,40862,31,20,1,NA,NA,NA,NA,NA,Investment,Severnoe Izmajlovo,4190070.548,85083,0.051566848,0.034331497,5586,5487,NA,0,0,4,3,no,no,139322,5586,5487,12962,30010,10406,191,0,0,51,0,0,308,22,26,0.817609595,0.463797492,5.565569899,0.463797492,0.602182244,2.148654048,0.730995154,0.52168665,4.242475999,50.90971198,18,4.811397663,5.949411634,0.27156378,3.258765358,12.48732875,2.565890939,2.589133534,1.477142829,0.534733171,16.51695174,0.470505407,0.61318376,1.286604761,4.101646652,4.687329807,1.332165426,1.274868899,1.658139833,0.81809352,0.69937878,1.335674176,1.652656644
380,40863,38,20,7,NA,NA,NA,NA,NA,Investment,Mar'ino,11754772.16,247469,0.188712765,0.090799103,19223,19083,NA,5,0,15,2,no,no,165727,19223,19083,45170,35793,36035,3,0,0,4,0,0,0,176,176,2.805051241,1.879840873,21.77735674,1.814779728,0.217896954,0.488792695,0.144031142,0.567179435,2.688237012,32.25884415,16,2.72480833,3.861260562,0.120525261,1.446303137,13.14469699,4.901403629,5.660798522,1.216788409,6.669826731,5.998590239,0.872893615,0.085879366,0.973747468,2.839308474,8.258683753,3.635775707,1.582113034,4.435972272,2.548586753,0.334151874,0.916679222,1.479338854
387,40864,46,28,5,NA,NA,NA,NA,NA,Investment,Hovrino,5264733.751,80791,0.184282943,0.050755569,5195,5469,145,0,0,1,1,no,no,81887,5195,5469,12655,21910,10012,58,1,0,18,0,0,113,52,88,4.146710477,1.76320104,21.7062788,1.808856567,0.233417534,0.390579705,0.683449086,0.189676793,1.982807578,23.79369094,12,1.982807578,3.850910152,0.176685915,2.12023098,14.5292077,1.426117241,2.004013633,1.202932117,12.02276555,17.35470255,3.427627579,0.320236283,2.217630451,2.552212894,6.009973648,2.740513403,2.771618277,1.472579286,1.631137368,0.487948586,0.525699966,0.525555782
401,40865,38,19,3,NA,NA,NA,NA,NA,Investment,Krylatskoe,12164477.11,78507,0.297166335,0,4611,5067,NA,2,0,6,4,no,no,67710,4611,5067,10892,13540,9168,3,3,0,66,1,0,3,81,103,1.342422816,0.474562257,5.69474708,0.474562257,0.252756069,0.977185232,0.038365209,2.693283626,4.949076116,59.3889134,10,5.659423031,7.070479816,0.052376928,0.628523139,12.99151802,1.316221189,2.332281855,2.964665635,13.55954168,23.92417638,6.777899763,0.320350481,1.157813229,3.787381003,10.2113077,5.298975962,1.291814741,9.867567145,2.348956476,0.215151551,0.252756069,0.612172763
402,40865,31,20,1,NA,NA,NA,NA,NA,Investment,Perovo,9946335.108,139322,0.065408826,0.225824954,6400,6558,1548,3,0,2,7,no,no,36154,6400,6558,15514,8137,12162,111,0,0,254,0,5,437,79,40,1.718477121,1.072146301,12.86575561,1.072146301,0.287604234,2.183557792,0.705274101,0.560518496,3.327074214,39.92489057,68,3.655964455,4.948249853,0.093148429,1.117781149,10.02282572,0.817342135,3.756650766,1.980228713,7.624446873,16.64614453,0.906538569,0.767600417,1.011042683,3.392851783,1.142479062,1.397047279,0.767463457,4.54117732,3.827160614,1.015396575,0.785028434,1.504361796
403,40865,34,21,4,NA,NA,NA,NA,NA,Investment,Ivanovskoe,10207215.1,122862,0.512707469,0.00017,6027,5992,NA,1,0,1,0,no,no,157010,6027,5992,14586,30912,11227,72,0,0,22,0,0,46,185,13,5.886475001,4.324096172,47.13552606,3.927960505,0.147624903,3.434773168,0.089387225,0.613782432,4.533387714,54.40065257,55,3.105027824,4.623272044,0.045045468,0.540545616,13.8125838,0.389379727,0.462354239,0.854658115,6.557756875,15.56812718,4.449871336,0.811818725,5.673588346,4.055569797,4.916098885,2.012985676,0.834550637,3.20354304,1.471798269,1.80831749,1.415975135,1.484490646
411,40866,43,27,7,NA,NA,NA,NA,NA,Investment,Birjulevo Zapadnoe,8464344.053,85721,0.075206255,0.521867054,5226,6149,NA,0,0,0,0,no,no,145088,5226,6149,14031,30471,10513,33,0,1,16,0,1,14,111,6,8.198439788,4.823561544,57.80396877,4.816997397,0.239550596,2.336846897,0.186578227,0.187422469,1.144773404,13.73728085,74,1.144773404,4.066937882,0.149713043,1.796556517,18.08775442,1.128663936,1.44601187,0.870660282,6.934697324,11.20183394,7.81425971,1.212997425,7.336322908,2.322126409,10.1104458,0.913937786,4.765430401,11.36085922,1.388619339,1.693178893,1.829504816,0.664224174
416,40866,38,18,11,NA,NA,NA,NA,NA,Investment,Kosino-Uhtomskoe,14883622.34,72131,0.024444186,0.158249043,7567,5731,NA,1,0,0,0,no,no,102828,7567,5731,15057,26154,12659,12,793,36,179,298,382,306,42,176,1.775182628,1.27815875,14.86018546,1.238348789,0.317738777,0.202279123,0.191739837,0.859734534,3.432120197,41.18544237,11,3.432120197,4.467634442,0.048622705,0.583472463,17.06679632,2.832870181,2.833297142,2.50114757,7.584703453,12.43160949,0.427298233,0.166618267,3.757818865,3.757818865,15.75916515,3.577387468,0.557682421,6.278428739,2.833044745,2.77901809,3.374982007,1.994975862
418,40868,41,25,2,NA,NA,NA,NA,NA,Investment,Moskvorech'e-Saburovo,10046857.44,76156,0.071056234,0.246031548,3816,3151,2715,3,1,3,4,no,no,130229,3816,3151,8456,27194,6625,4,0,0,75,0,0,78,54,21,2.996983086,1.818629704,23.88449091,1.990374243,0.612044458,2.150727109,0.045621295,1.21331586,3.783734969,45.40481963,27,2.060827385,3.0182653,0.149417553,1.793010637,11.96005586,3.094088173,6.48590745,1.372204773,4.820302486,6.186935836,2.51236167,0.722022874,4.031319579,6.88510889,5.567603476,4.013494811,0.780953013,3.666671926,2.788042607,0.992779739,1.147681644,2.594081032
425,40869,90,55,8,NA,NA,NA,NA,NA,Investment,Juzhnoe Butovo,26155137.04,178264,0.137846204,0.041116354,14080,14892,NA,1,0,4,4,no,no,102618,14080,14892,34341,19906,27123,173,607,19,245,34,299,439,109,799,1.699308739,1.123815282,2.579833259,0.214986105,0.409029865,2.422462747,0.070481493,0.953426199,2.488556111,29.86267333,47,2.600633605,4.355403112,0.048894169,0.586730028,23.05048525,2.843945021,4.219579296,0.097174632,6.089386365,13.14833931,5.25461206,0.376990531,1.338368499,9.475266324,18.05685349,7.277714819,2.567800812,14.87929738,5.853254357,0.316908013,4.804960031,1.398887485
444,40870,44,27,1,NA,NA,NA,NA,NA,Investment,Severnoe Medvedkovo,5725729.259,122873,0.141280723,0.175054867,8132,10055,NA,1,0,0,3,no,no,60315,8132,10055,21615,14780,16940,95,0,0,4,0,0,124,73,62,1.687294031,0.887498003,10.64997603,0.887498003,0.291782034,1.209948452,0.172279214,0.475210065,5.015235461,60.18282554,25,4.908027212,7.377778577,0.107558532,1.290702389,14.90243674,0.964325193,3.829062441,1.003104935,19.28842072,3.809844117,3.875689818,0.431265097,3.672634069,3.03425151,4.539566385,0.511731278,1.11820816,5.210266487,0.409882985,1.821045636,0.732301515,0.936936899
450,40871,35,14,4,NA,NA,NA,NA,NA,Investment,Donskoe,5686537.395,48439,0.073520961,0.000699,3229,3369,4129,0,0,3,24,no,no,91100,3229,3369,7917,17864,6237,36,0,0,135,6,27,116,27,14,2.919792522,1.833386106,16.49679741,1.374733118,0.562536765,3.07915659,0.205778248,0.627933357,0.819915814,9.838989766,36,3.390423848,3.92688335,0.131175123,1.574101478,5.120646122,0.162513332,0.175684755,0.083275131,4.143382163,6.970234113,1.414326827,0.569721354,1.251406353,6.475857218,1.251406353,1.284423567,2.593252651,1.629258413,1.622116119,0.753499282,0.266831836,0.474652091
452,40871,43,28,2,NA,NA,NA,NA,NA,Investment,Ljublino,17881913.61,165727,0.260652636,0.133215333,10809,11395,1406,3,0,4,3,no,yes,89971,10809,11395,26333,23273,20866,58,0,0,209,0,20,193,154,94,0.796038012,0.55217388,3.589229157,0.29910243,0.40138243,1.456842048,0.165871885,1.229302912,2.777741342,33.33289611,17,2.777741342,3.577997312,0.035702614,0.428431372,11.97538268,3.511167209,4.483010722,1.656634757,8.788188904,2.024382941,2.572513206,0.136107349,1.653900807,3.234989817,5.055614648,0.480748404,0.577837161,1.025936445,0.933920597,0.581672528,0.87283248,0.636461435
455,40871,130,114,2,NA,NA,NA,NA,NA,Investment,Hamovniki,10071560.22,102726,0.048790576,0,6374,7538,4702,5,1,5,87,no,no,75377,6374,7538,16584,14705,13042,19,4,0,550,206,122,176,42,91,0.742366529,0.593893228,3.52723558,0.293936298,0.28299978,0.615786585,0.140335144,1.144889322,0.741549973,8.898599674,49,0.752816035,0.941020046,0.190114301,2.281371616,4.487645211,0.142613013,2.143991437,0.105312088,6.787535182,11.51917059,1.696164688,0.378863352,0.893170384,1.17683844,2.372991042,2.372147021,0.771057991,1.905237718,0.28299978,1.519442395,0.112607145,0.615786585
467,40872,74,45,15,NA,NA,NA,NA,NA,Investment,Troparevo-Nikulino,11275073.5,112804,0.331075802,0.000991,6945,6783,NA,1,1,9,3,no,no,113897,6945,6783,16521,25781,12892,13,0,0,1,0,0,28,90,60,1.41360418,0.904736389,10.85683666,0.904736389,0.592979283,0.811437775,0.369319208,2.330117376,3.704102595,44.44923114,33,3.717141784,4.955697632,0.131906658,1.5828799,12.82182167,1.537040516,2.285392574,2.590778894,10.31326657,5.546338063,2.366915895,0.236399399,2.049535382,6.794229174,2.486320567,0.47012933,2.093525307,0.706435231,4.690256717,0.39347301,0.39347301,0.935538251
468,40872,54,32,7,NA,NA,NA,NA,NA,Investment,Vnukovo,15319902.35,21040,0.051548926,0.036270089,1491,1318,200,1,0,1,1,no,no,1285626,1491,1318,3307,281232,2645,25,774,97,254,1,173,845,101,113,9.519863931,8.358385564,74.40567345,6.200472788,2.503890059,9.835180108,0.283015243,0.729910538,4.166290349,49.99548419,19,4.07868439,5.517056937,0.294493344,3.53392013,27.09238076,3.03024772,3.301962143,0.271827908,22.95280504,21.13217142,7.003869187,6.707754445,9.15784285,9.352002438,19.48475098,13.36494914,6.102100294,18.47982793,13.87586072,3.498368166,3.079474071,3.006925639
479,40873,31,19,7,NA,NA,NA,NA,NA,Investment,Dorogomilovo,7798452.185,67710,0.199430788,0.081943463,2621,2738,NA,1,0,4,20,yes,no,21040,2621,2738,6674,4630,4999,5,0,0,174,4,58,103,15,7,0.668359451,0.463646302,5.563755619,0.463646302,0.611040193,0.266845472,0.138124364,0.204333593,1.457935777,17.49522932,48,1.457935777,2.076899928,0.200725116,2.408701388,6.627619713,0.252935271,1.666643028,0.101517334,10.64662152,15.47314491,4.25291274,0.214395408,1.790132511,0.631238477,0.990490572,1.308248572,1.836665744,2.137232652,3.768358518,0.554164908,0.109524841,0.738107518
481,40873,95,61,3,NA,NA,NA,NA,NA,Investment,Rjazanskij,6377883.078,101982,0.017855768,0.333891544,5408,6564,NA,0,0,0,1,no,no,83369,5408,6564,14443,16974,11169,78,0,0,148,0,4,231,58,31,1.61618547,1.291940385,15.50328462,1.291940385,0.216865407,0.999213091,0.252649244,0.627222348,1.66423522,19.97082263,3,1.847179254,2.279183006,0.109371183,1.3124542,9.079348478,0.465801571,2.769229427,0.627222348,5.148903357,5.593082587,1.529386837,1.333994379,1.885533439,1.820543609,2.765557883,1.243168591,3.133796299,2.642204371,0.33635948,1.081877729,1.619033688,2.495864012
486,40875,30,18,2,NA,NA,NA,NA,NA,Investment,Preobrazhenskoe,5586342.585,83502,0.086219843,0.040242764,3381,3478,2729,3,0,1,11,no,no,57405,3381,3478,8444,11155,6372,73,0,0,121,5,22,156,55,13,1.625524733,1.105651579,13.26781895,1.105651579,0.493025057,1.832292439,0.082547993,0.483658491,3.109504633,37.3140556,7,3.191964743,4.275059248,0.065906833,0.790881993,8.124354522,3.621922001,4.768293321,0.972076342,3.13149939,14.97983597,3.765468463,0.689955655,2.166176569,3.953430679,1.03415546,0.822916225,1.094190972,2.598858141,0.674030717,1.180355569,0.371459529,1.377584078
496,40876,60,34,17,NA,NA,NA,NA,NA,Investment,Brateevo,7587523.226,102590,0.398794394,0,6273,5562,NA,0,0,5,0,no,yes,85721,6273,5562,13748,18695,11201,1,0,0,0,0,0,0,51,39,2.559306393,0.68248171,8.189780517,0.68248171,0.087311734,0.302336958,0.155205521,2.268530773,3.599127904,43.18953485,27,3.689270732,6.050335869,0.065425224,0.785102688,14.71393969,3.194768195,4.73368447,2.949491869,4.400398406,5.897403418,3.419746574,0.087311734,1.337035575,4.455305675,10.38694079,4.119268876,4.658275162,2.958034332,2.82899408,0.966164617,2.193997564,1.101354191
500,40876,34,19,6,NA,NA,NA,NA,NA,Investment,Mar'ina Roshha,4684027.803,65972,0.015525089,0.212515361,3518,3293,628,3,0,7,16,yes,no,26943,3518,3293,8031,5000,6382,70,1,0,92,8,22,120,59,18,0.92756603,0.611645416,7.339744986,0.611645416,0.205636442,0.924392646,0.19465665,0.35550018,0.986668196,11.84001835,89,1.187027418,1.971757931,0.02724972,0.326996637,4.563302509,0.323694736,0.323694736,0.480388207,5.498797636,16.46386034,1.529105599,0.336078798,1.685719954,4.506454901,4.073519804,0.924392646,0.629835555,1.619931351,1.221377697,0.404261078,0.144255993,0.712868705
502,40876,32,18,1,NA,NA,NA,NA,NA,Investment,Akademicheskoe,5704502.19,106445,0.043127101,0.151346216,5506,5889,830,4,0,1,10,no,no,1362363,5506,5889,14297,291222,10653,81,0,0,205,0,0,304,21,49,3.740330756,1.348986667,8.421029454,0.701752454,0.252676349,1.565845738,0.405633364,0.398006572,1.726560159,20.71872191,42,2.373794371,5.021340401,0.224796501,2.697558006,6.435092958,1.306536411,1.540175677,0.264854141,6.610787913,9.437639863,2.161917565,0.284340745,0.598922349,7.473124217,4.263263347,0.895061671,1.901276165,1.305168867,1.087201416,0.330970489,0.441839581,0.280083567
505,40877,36,16,15,NA,NA,NA,NA,NA,Investment,Levoberezhnoe,6424173.859,51455,0.216360617,0.060753049,2672,2787,520,0,0,7,2,no,no,96959,2672,2787,6589,19189,5133,36,0,0,41,0,1,99,34,30,4.149555987,2.812414895,20.76966494,1.730805412,0.3675944,0.83658883,0.452912883,0.081348745,3.843057307,46.11668768,41,4.021171579,5.483887332,0.223482799,2.681793589,15.61953437,0.061237889,1.812551732,2.045134065,12.76939586,19.0105383,5.84916236,0.252593227,5.343342529,2.033696114,8.85823682,1.860728792,5.619881449,4.643421744,2.641335179,0.12139383,1.255000189,1.164139874
509,40877,45,29,NA,NA,NA,NA,NA,NA,Investment,Chertanovo Severnoe,6206098.885,111874,0.12812331,0.089039719,4720,7976,NA,0,0,11,5,no,no,125354,4720,7976,14552,27006,12093,24,0,0,0,0,0,56,93,8,2.690500973,1.912269851,23.32311101,1.943592584,0.503083672,2.978464932,0.071899045,0.549584873,1.121158061,13.45389674,82,4.93458302,6.669825588,0.082030744,0.984368927,12.74476633,0.317937633,6.219548026,0.598747499,7.007207706,9.74881591,4.121009876,0.26378759,0.256911198,8.64086817,9.117609398,2.347879434,3.106871623,4.840529854,0.828632555,0.350001864,0.207682683,0.758911181
512,40877,53,30,10,NA,NA,NA,NA,NA,Investment,Silino,9780189.547,37807,0.371990002,0.136244425,2427,2370,NA,0,0,1,0,no,no,38075,2427,2370,5561,7365,4510,30,7,0,6,0,2,9,46,4,29.91078237,23.43928676,279.6318726,23.30265605,0.299552795,16.57600923,0.642053033,1.0150958,3.682278144,44.18733773,28,4.026133851,6.437947683,0.44064665,5.287759801,37.43165247,2.178238492,5.786473697,1.70389089,33.88541144,41.2552368,3.922189995,1.48194282,4.382659578,4.324284618,31.82911944,16.96210403,3.93443163,4.594733295,1.826269391,0.939526425,0.464728001,2.927564709
519,40878,37,18,4,NA,NA,NA,NA,NA,Investment,Brateevo,7587523.226,102590,0.398794394,0,6273,5562,NA,0,0,5,0,no,yes,85721,6273,5562,13748,18695,11201,1,0,0,0,0,0,0,51,39,1.459440689,1.013083358,12.1570003,1.013083358,0.309773033,0.65893011,0.055206874,2.501658788,4.928000556,59.13600668,16,4.932612281,6.358851842,0.078811072,0.945732863,15.60795519,2.245762543,4.367437154,3.485407315,3.290446901,4.787451913,2.21689199,0.594554555,3.710533141,3.25245109,9.247754893,4.674279537,3.455420578,1.930279646,2.66453066,0.730366474,2.818489966,0.508214062
