"","row","column","cor","p"
"656","X16_29_all","metro_min_avto",-0.101971324094337,0
"1319","industrial_km","kremlin_km",-0.102218293241093,0
"692","X16_29_all","metro_km_avto",-0.102303303687923,0
"774","build_count_1921.1945","metro_km_walk",-0.10309276423232,0
"736","build_count_1921.1945","metro_min_walk",-0.10309276423239,0
"725","full_all","metro_min_walk",-0.103114372189001,0
"763","full_all","metro_km_walk",-0.103114372189727,0
"1911","railroad_terminal_raion","basketball_km",-0.103314110979541,0
"1346","railroad_terminal_raion","big_road1_km",-0.103474936598606,0
"1689","build_count_after_1995","fitness_km",-0.103751665259564,0
"2044","build_count_block","university_km",-0.104504095031876,0
"1850","railroad_terminal_raion","stadium_km",-0.104759957221316,0
"791","indust_part","school_km",-0.105193930401295,0
"280","life_sq","X0_17_all",-0.105478453315379,0
"453","shopping_centers_raion","build_count_brick",-0.106375220803363,0
"82","life_sq","children_school",-0.106867920978218,0
"257","life_sq","X7_14_all",-0.106867920978218,0
"59","life_sq","children_preschool",-0.106941818050026,0
"235","life_sq","X0_6_all",-0.106941818050026,0
"1996","green_zone_km","public_healthcare_km",-0.107488806244138,0
"539","indust_part","build_count_1946.1970",-0.107605764048697,0
"1983","build_count_frame","public_healthcare_km",-0.10765675300088,0
"806","X16_29_all","school_km",-0.107694438959113,0
"616","big_market_raion","build_count_after_1995",-0.107870957837656,0
"652","full_all","metro_min_avto",-0.108055493333054,0
"329","life_sq","X0_13_all",-0.10808745593589,0
"1101","railroad_terminal_raion","railroad_station_avto_km",-0.10824418139006,0
"362","indust_part","build_count_block",-0.108316039891224,0
"696","build_count_frame","metro_km_avto",-0.108376742528898,0
"688","full_all","metro_km_avto",-0.108505814070504,0
"1449","shopping_centers_raion","railroad_km",-0.109270702006843,0
"1985","build_count_before_1920","public_healthcare_km",-0.109436412809083,0
"389","indust_part","build_count_wood",-0.109462929848413,0
"1847","university_top_20_raion","stadium_km",-0.10947956570458,0
"733","build_count_frame","metro_min_walk",-0.109546728831338,0
"771","build_count_frame","metro_km_walk",-0.109546728831379,0
"2304","X16_29_all","big_church_km",-0.109615784499889,0
"2404","market_shop_km","price_doc",-0.110326779966692,0
"1568","build_count_block","big_market_km",-0.11033682490913,0
"1557","university_top_20_raion","big_market_km",-0.110348008685907,0
"802","full_all","school_km",-0.110590426185936,0
"1451","railroad_terminal_raion","railroad_km",-0.110869502642313,0
"2407","ice_rink_km","price_doc",-0.111040978801141,0
"2216","floor","office_km",-0.111170704400102,0
"852","build_count_before_1920","park_km",-0.111952563980254,0
"1864","build_count_1946.1970","stadium_km",-0.112371319632629,0
"180","raion_popul","railroad_terminal_raion",-0.112678813250784,0
"2300","full_all","big_church_km",-0.113243346417597,0
"660","build_count_frame","metro_min_avto",-0.113419724902451,0
"183","children_preschool","railroad_terminal_raion",-0.114374881461852,0
"251","railroad_terminal_raion","X0_6_all",-0.114374881461852,0
"1261","build_count_after_1995","public_transport_station_min_walk",-0.114482234102147,0
"1212","build_count_after_1995","public_transport_station_km",-0.114482234125978,0
"296","railroad_terminal_raion","X0_17_all",-0.114957944782857,0
"89","indust_part","children_school",-0.115074443449188,0
"264","indust_part","X7_14_all",-0.115074443449188,0
"345","railroad_terminal_raion","X0_13_all",-0.115774734462434,0
"427","big_market_raion","build_count_frame",-0.116256816037248,0
"2413","shopping_centers_km","price_doc",-0.116719947644548,0
"1148","railroad_terminal_raion","railroad_station_avto_min",-0.11708869820856,0
"185","children_school","railroad_terminal_raion",-0.117250643361841,0
"273","railroad_terminal_raion","X7_14_all",-0.117250643361841,0
"1781","indust_part","ice_rink_km",-0.117589522491319,0
"1288","preschool_quota","kremlin_km",-0.117758107231227,0
"966","railroad_terminal_raion","railroad_station_walk_km",-0.118349875797688,0
"1010","railroad_terminal_raion","railroad_station_walk_min",-0.118349875800429,0
"810","build_count_frame","school_km",-0.11838485314329,0
"416","green_zone_part","build_count_frame",-0.119075846609738,0
"2060","industrial_km","university_km",-0.119712931099809,0
"2123","green_zone_km","workplaces_km",-0.120126077902614,0
"131","indust_part","university_top_20_raion",-0.120616951495458,0
"1195","office_raion","public_transport_station_km",-0.121217590661399,0
"1244","office_raion","public_transport_station_min_walk",-0.121217590689439,0
"1158","build_count_frame","railroad_station_avto_min",-0.121774322536058,0
"2254","green_zone_km","office_km",-0.123818541935151,0
"2414","office_km","price_doc",-0.124103126467857,0
"361","green_zone_part","build_count_block",-0.124182025429076,0
"354","full_sq","build_count_block",-0.124923406323647,0
"1687","build_count_1946.1970","fitness_km",-0.124944516857577,0
"147","indust_part","shopping_centers_raion",-0.125328968002059,0
"396","shopping_centers_raion","build_count_wood",-0.125748259672348,0
"181","green_zone_part","railroad_terminal_raion",-0.126633612187817,0
"287","indust_part","X0_17_all",-0.126916240199253,0
"1661","kitch_sq","fitness_km",-0.128404681758844,0
"533","floor","build_count_1946.1970",-0.128675942465128,0
"1405","X0_13_all","big_road2_km",-0.130616958677815,0
"581","railroad_terminal_raion","build_count_1971.1995",-0.131134207772342,0
"1392","children_school","big_road2_km",-0.131558729062054,0
"1402","X7_14_all","big_road2_km",-0.131558729062054,0
"336","indust_part","X0_13_all",-0.131609701017123,0
"2150","floor","shopping_centers_km",-0.13262862295391,0
"1040","floor","ID_railroad_station_walk",-0.13274747983253,0
"1390","children_preschool","big_road2_km",-0.132832231595612,0
"1401","X0_6_all","big_road2_km",-0.132832231595612,0
"850","build_count_frame","park_km",-0.133144842924028,0
"1399","big_market_raion","big_road2_km",-0.133338989088879,0
"2114","build_count_1946.1970","workplaces_km",-0.13344803854257,0
"1026","build_count_after_1995","railroad_station_walk_min",-0.133979388737075,0
"982","build_count_after_1995","railroad_station_walk_km",-0.133979388742547,0
"2036","railroad_terminal_raion","university_km",-0.133985727142942,0
"417","indust_part","build_count_frame",-0.134026910882014,0
"1345","office_raion","big_road1_km",-0.134258804650461,0
"1474","green_zone_km","railroad_km",-0.134944431321817,0
"1079","industrial_km","ID_railroad_station_walk",-0.137073515763399,0
"1403","X0_17_all","big_road2_km",-0.137076408307688,0
"856","build_count_after_1995","park_km",-0.137261422223807,0
"1979","X16_29_all","public_healthcare_km",-0.13728525064671,0
"1210","build_count_1946.1970","public_transport_station_km",-0.137675502514585,0
"1259","build_count_1946.1970","public_transport_station_min_walk",-0.137675502576236,0
"1558","shopping_centers_raion","big_market_km",-0.137679127788899,0
"1164","build_count_after_1995","railroad_station_avto_min",-0.13871886258713,0
"1975","full_all","public_healthcare_km",-0.139097635726657,0
"2220","raion_popul","office_km",-0.139145325764734,0
"146","green_zone_part","shopping_centers_raion",-0.139254933139253,0
"565","life_sq","build_count_1971.1995",-0.139500062525224,0
"483","shopping_centers_raion","build_count_before_1920",-0.141099427926973,0
"1858","build_count_block","stadium_km",-0.141257241022216,0
"702","build_count_after_1995","metro_km_avto",-0.141599787641688,0
"1639","green_zone_km","market_shop_km",-0.142612114302077,0
"32","life_sq","raion_popul",-0.142913888112205,0
"1521","build_count_after_1995","bus_terminal_avto_km",-0.142963722579432,0
"2106","X16_29_all","workplaces_km",-0.143872958575706,0
"514","shopping_centers_raion","build_count_1921.1945",-0.144831697052586,0
"66","indust_part","children_preschool",-0.145136964261039,0
"242","indust_part","X0_6_all",-0.145136964261039,0
"2222","indust_part","office_km",-0.145334740556073,0
"2102","full_all","workplaces_km",-0.145765813522604,0
"2402","bus_terminal_avto_km","price_doc",-0.145804569904652,0
"1604","kitch_sq","market_shop_km",-0.146325100217618,0
"1051","healthcare_centers_raion","ID_railroad_station_walk",-0.146386126006874,0
"1681","build_count_block","fitness_km",-0.146437474387443,0
"2312","build_count_1946.1970","big_church_km",-0.147407279168377,0
"538","green_zone_part","build_count_1946.1970",-0.147552709898334,0
"2124","industrial_km","workplaces_km",-0.148066661404902,0
"1396","shopping_centers_raion","big_road2_km",-0.148860484385866,0
"70","life_sq","preschool_quota",-0.149207649068302,0
"666","build_count_after_1995","metro_min_avto",-0.149356051697107,0
"777","build_count_after_1995","metro_km_walk",-0.150325780590127,0
"739","build_count_after_1995","metro_min_walk",-0.150325780590412,0
"532","life_sq","build_count_1946.1970",-0.151787790858643,0
"1935","industrial_km","basketball_km",-0.152219753464172,0
"2091","indust_part","workplaces_km",-0.152353980575968,0
"1204","build_count_block","public_transport_station_km",-0.152476796054417,0
"1253","build_count_block","public_transport_station_min_walk",-0.152476796130587,0
"1065","build_count_frame","ID_railroad_station_walk",-0.152864808362785,0
"1373","ID_railroad_station_walk","big_road1_km",-0.153196775332182,0
"1421","green_zone_km","big_road2_km",-0.153446081978075,0
"2387","school_km","price_doc",-0.1534934395028,0
"1791","big_market_raion","ice_rink_km",-0.154117008903099,0
"1789","office_raion","ice_rink_km",-0.154256678524428,0
"848","build_count_block","park_km",-0.155299573795944,0
"1529","industrial_km","bus_terminal_avto_km",-0.155434360815671,0
"816","build_count_after_1995","school_km",-0.155817114089298,0
"54","raion_popul","indust_part",-0.156210432040107,0
"1398","railroad_terminal_raion","big_road2_km",-0.156598712217476,0
"922","office_raion","industrial_km",-0.156971222834025,0
"1207","build_count_brick","public_transport_station_km",-0.158054928662916,0
"1256","build_count_brick","public_transport_station_min_walk",-0.158054928668643,0
"1861","build_count_brick","stadium_km",-0.158103356522376,0
"484","office_raion","build_count_before_1920",-0.15866701926195,0
"1814","industrial_km","ice_rink_km",-0.158687027139233,0
"1406","build_count_block","big_road2_km",-0.158706092302586,0
"1117","build_count_after_1995","railroad_station_avto_km",-0.160109802856482,0
"571","green_zone_part","build_count_1971.1995",-0.160482568067759,0
"1466","build_count_1971.1995","railroad_km",-0.160718957456013,0
"1412","build_count_1946.1970","big_road2_km",-0.161165468044193,0
"1552","children_preschool","big_market_km",-0.161935704075943,0
"1563","X0_6_all","big_market_km",-0.161935704075943,0
"1584","industrial_km","big_market_km",-0.162207483023883,0
"2406","swim_pool_km","price_doc",-0.162372033729997,0
"1447","healthcare_centers_raion","railroad_km",-0.162423255971257,0
"356","floor","build_count_block",-0.162548376448065,0
"940","metro_min_avto","industrial_km",-0.163483867808151,0
"2189","industrial_km","shopping_centers_km",-0.163605564381854,0
"2037","big_market_raion","university_km",-0.164134532926527,0
"77","indust_part","preschool_quota",-0.165269780249703,0
"1997","industrial_km","public_healthcare_km",-0.165825526142801,0
"1565","X0_17_all","big_market_km",-0.166522730620845,0
"1008","shopping_centers_raion","railroad_station_walk_min",-0.167626429493359,0
"964","shopping_centers_raion","railroad_station_walk_km",-0.167626429497721,0
"163","green_zone_part","office_raion",-0.168323453030541,0
"1192","healthcare_centers_raion","public_transport_station_km",-0.169205896767119,0
"1241","healthcare_centers_raion","public_transport_station_min_walk",-0.169205896803295,0
"2410","public_healthcare_km","price_doc",-0.170820366036192,0
"1467","build_count_after_1995","railroad_km",-0.171025789258082,0
"2038","full_all","university_km",-0.171258730510275,0
"1567","X0_13_all","big_market_km",-0.172358258573999,0
"2411","university_km","price_doc",-0.172563211412827,0
"2111","build_count_brick","workplaces_km",-0.172948557094999,0
"942","metro_min_walk","industrial_km",-0.173479880701191,0
"943","metro_km_walk","industrial_km",-0.173479880701781,0
"1755","industrial_km","swim_pool_km",-0.173893969059988,0
"1747","build_count_after_1995","swim_pool_km",-0.173966688471918,0
"605","green_zone_part","build_count_after_1995",-0.17435913672695,0
"184","preschool_quota","railroad_terminal_raion",-0.174464726827832,0
"2108","build_count_block","workplaces_km",-0.17448347819802,0
"2042","X16_29_all","university_km",-0.174603591920993,0
"1033","green_zone_km","railroad_station_walk_min",-0.175314567783299,0
"989","green_zone_km","railroad_station_walk_km",-0.175314567791066,0
"1843","preschool_quota","stadium_km",-0.175396238856337,0
"1684","build_count_brick","fitness_km",-0.176011157054105,0
"1289","children_school","kremlin_km",-0.176133070173035,0
"1299","X7_14_all","kremlin_km",-0.176133070173035,0
"2227","healthcare_centers_raion","office_km",-0.176562781534846,0
"1649","big_road1_km","market_shop_km",-0.176711737128054,0
"1554","children_school","big_market_km",-0.177415800706407,0
"1564","X7_14_all","big_market_km",-0.177415800706407,0
"45","raion_popul","green_zone_part",-0.1783435121593,0
"1553","preschool_quota","big_market_km",-0.178748630486546,0
"1124","green_zone_km","railroad_station_avto_km",-0.179265123226502,0
"1443","children_preschool","railroad_km",-0.179326335821415,0
"1454","X0_6_all","railroad_km",-0.179326335821415,0
"1300","X0_17_all","kremlin_km",-0.179658362296271,0
"1391","preschool_quota","big_road2_km",-0.181080018411567,0
"941","metro_km_avto","industrial_km",-0.181486438226441,0
"1302","X0_13_all","kremlin_km",-0.182108217709199,0
"2246","build_count_1971.1995","office_km",-0.182872242405955,0
"2415","big_church_km","price_doc",-0.18365471865249,0
"1287","children_preschool","kremlin_km",-0.183659929051884,0
"1298","X0_6_all","kremlin_km",-0.183659929051884,0
"1458","X0_13_all","railroad_km",-0.183687226191933,0
"1025","build_count_1971.1995","railroad_station_walk_min",-0.184230284145245,0
"981","build_count_1971.1995","railroad_station_walk_km",-0.184230284150788,0
"2388","park_km","price_doc",-0.184413998239926,0
"2400","big_road2_km","price_doc",-0.186034556356635,0
"2405","fitness_km","price_doc",-0.186321285613993,0
"2306","build_count_block","big_church_km",-0.186486854011818,0
"201","indust_part","big_market_raion",-0.186940587394016,0
"1456","X0_17_all","railroad_km",-0.187039241593348,0
"1445","children_school","railroad_km",-0.187630665925941,0
"1455","X7_14_all","railroad_km",-0.187630665925941,0
"1697","industrial_km","fitness_km",-0.188244703630577,0
"2412","workplaces_km","price_doc",-0.18921701298069,0
"355","life_sq","build_count_block",-0.189456998056243,0
"974","build_count_block","railroad_station_walk_km",-0.190226910734712,0
"1018","build_count_block","railroad_station_walk_min",-0.190226910740031,0
"1987","build_count_1946.1970","public_healthcare_km",-0.191051325291587,0
"2386","metro_km_walk","price_doc",-0.191915554402147,0
"2385","metro_min_walk","price_doc",-0.191915554403551,0
"1156","build_count_block","railroad_station_avto_min",-0.193489155836655,0
"1243","shopping_centers_raion","public_transport_station_min_walk",-0.194185741938993,0
"1194","shopping_centers_raion","public_transport_station_km",-0.194185741979167,0
"854","build_count_1946.1970","park_km",-0.194583947784867,0
"65","green_zone_part","children_preschool",-0.195849908247621,0
"241","green_zone_part","X0_6_all",-0.195849908247621,0
"445","green_zone_part","build_count_brick",-0.197683851253311,0
"1109","build_count_block","railroad_station_avto_km",-0.197791608569046,0
"1171","green_zone_km","railroad_station_avto_min",-0.197927939223916,0
"1444","preschool_quota","railroad_km",-0.19975245648529,0
"2383","metro_min_avto","price_doc",-0.199765679088847,0
"2384","metro_km_avto","price_doc",-0.19984163810956,0
"2161","healthcare_centers_raion","shopping_centers_km",-0.199853776522086,0
"475","green_zone_part","build_count_before_1920",-0.199887211359896,0
"694","build_count_block","metro_km_avto",-0.199925077516334,0
"1099","shopping_centers_raion","railroad_station_avto_km",-0.200333675630721,0
"1784","children_school","ice_rink_km",-0.200395041627213,0
"1794","X7_14_all","ice_rink_km",-0.200395041627213,0
"2409","basketball_km","price_doc",-0.201634533639572,0
"1440","raion_popul","railroad_km",-0.202318324321759,0
"1303","build_count_block","kremlin_km",-0.20293274882858,0
"1745","build_count_1946.1970","swim_pool_km",-0.203180564261589,0
"731","build_count_block","metro_min_walk",-0.203323672629084,0
"769","build_count_block","metro_km_walk",-0.203323672629865,0
"1511","X16_29_all","bus_terminal_avto_km",-0.204235025577682,0
"1100","office_raion","railroad_station_avto_km",-0.204481439006723,0
"549","big_market_raion","build_count_1946.1970",-0.204528502270197,0
"2025","raion_popul","university_km",-0.204937297564719,0
"658","build_count_block","metro_min_avto",-0.205584293423807,0
"1984","build_count_brick","public_healthcare_km",-0.206151261495367,0
"1501","healthcare_centers_raion","bus_terminal_avto_km",-0.206658471023015,0
"945","park_km","industrial_km",-0.20728696401903,0
"1795","X0_17_all","ice_rink_km",-0.209101221178454,0
"388","green_zone_part","build_count_wood",-0.209452933578561,0
"1797","X0_13_all","ice_rink_km",-0.209460533071043,0
"115","green_zone_part","healthcare_centers_raion",-0.210336817555677,0
"1981","build_count_block","public_healthcare_km",-0.210617216986526,0
"1004","children_school","railroad_station_walk_min",-0.211325050973623,0
"1014","X7_14_all","railroad_station_walk_min",-0.211325050973623,0
"960","children_school","railroad_station_walk_km",-0.21132505098081,0
"970","X7_14_all","railroad_station_walk_km",-0.21132505098081,0
"1917","X16_29_all","basketball_km",-0.211339120480033,0
"1507","full_all","bus_terminal_avto_km",-0.211861350229161,0
"962","healthcare_centers_raion","railroad_station_walk_km",-0.21300448499612,0
"1006","healthcare_centers_raion","railroad_station_walk_min",-0.213004485000015,0
"595","build_count_1946.1970","build_count_1971.1995",-0.213068848147795,0
"1017","X0_13_all","railroad_station_walk_min",-0.213167785452081,0
"973","X0_13_all","railroad_station_walk_km",-0.213167785458625,0
"1002","children_preschool","railroad_station_walk_min",-0.213171124914409,0
"1013","X0_6_all","railroad_station_walk_min",-0.213171124914409,0
"958","children_preschool","railroad_station_walk_km",-0.213171124920562,0
"969","X0_6_all","railroad_station_walk_km",-0.213171124920562,0
"1739","build_count_block","swim_pool_km",-0.213452841284336,0
"1003","preschool_quota","railroad_station_walk_min",-0.214444339496914,0
"959","preschool_quota","railroad_station_walk_km",-0.214444339502264,0
"369","shopping_centers_raion","build_count_block",-0.214881646360756,0
"286","green_zone_part","X0_17_all",-0.215347091423401,0
"335","green_zone_part","X0_13_all",-0.2156499999733,0
"1015","X0_17_all","railroad_station_walk_min",-0.215744886471016,0
"971","X0_17_all","railroad_station_walk_km",-0.215744886477955,0
"1913","full_all","basketball_km",-0.21601668807908,0
"606","indust_part","build_count_after_1995",-0.216032678293868,0
"2322","industrial_km","big_church_km",-0.216395212298154,0
"1782","children_preschool","ice_rink_km",-0.217073655076113,0
"1793","X0_6_all","ice_rink_km",-0.217073655076113,0
"700","build_count_1946.1970","metro_km_avto",-0.217372266307395,0
"871","green_zone_part","green_zone_km",-0.217403983369064,0
"1925","build_count_1946.1970","basketball_km",-0.217526852331062,0
"456","big_market_raion","build_count_brick",-0.217766068987901,0
"2157","children_preschool","shopping_centers_km",-0.218924567234633,0
"2168","X0_6_all","shopping_centers_km",-0.218924567234633,0
"1053","shopping_centers_raion","ID_railroad_station_walk",-0.219673195564859,0
"506","green_zone_part","build_count_1921.1945",-0.220338522281928,0
"814","build_count_1946.1970","school_km",-0.22043108239019,0
"1295","railroad_terminal_raion","kremlin_km",-0.220486996165575,0
"944","school_km","industrial_km",-0.220729890271441,0
"1922","build_count_brick","basketball_km",-0.220776021751238,0
"1097","healthcare_centers_raion","railroad_station_avto_km",-0.221116907794021,0
"2408","stadium_km","price_doc",-0.221299018389772,0
"737","build_count_1946.1970","metro_min_walk",-0.221372184832413,0
"775","build_count_1946.1970","metro_km_walk",-0.221372184833875,0
"1727","healthcare_centers_raion","swim_pool_km",-0.222828026448215,0
"1309","build_count_1946.1970","kremlin_km",-0.222943239751363,0
"2034","shopping_centers_raion","university_km",-0.224204653437954,0
"2158","preschool_quota","shopping_centers_km",-0.224332092548935,0
"980","build_count_1946.1970","railroad_station_walk_km",-0.224423880132332,0
"1024","build_count_1946.1970","railroad_station_walk_min",-0.22442388014036,0
"1575","build_count_1971.1995","big_market_km",-0.224665135705368,0
"2309","build_count_brick","big_church_km",-0.224683264335601,0
"2172","X0_13_all","shopping_centers_km",-0.224981546300415,0
"1387","raion_popul","big_road2_km",-0.225790499921932,0
"2170","X0_17_all","shopping_centers_km",-0.226467150878985,0
"1506","big_market_raion","bus_terminal_avto_km",-0.227422722164497,0
"1162","build_count_1946.1970","railroad_station_avto_min",-0.228466134667579,0
"1139","indust_part","railroad_station_avto_min",-0.228861397236357,0
"2159","children_school","shopping_centers_km",-0.229176479746823,0
"2169","X7_14_all","shopping_centers_km",-0.229176479746823,0
"1408","build_count_frame","big_road2_km",-0.229256845640186,0
"1115","build_count_1946.1970","railroad_station_avto_km",-0.229476488897437,0
"965","office_raion","railroad_station_walk_km",-0.22955474299321,0
"1009","office_raion","railroad_station_walk_min",-0.229554742999203,0
"664","build_count_1946.1970","metro_min_avto",-0.229693819520851,0
"1783","preschool_quota","ice_rink_km",-0.230504160118136,0
"999","raion_popul","railroad_station_walk_min",-0.231530537131411,0
"955","raion_popul","railroad_station_walk_km",-0.231530537136755,0
"1669","healthcare_centers_raion","fitness_km",-0.232891881060316,0
"1397","office_raion","big_road2_km",-0.23399885485918,0
"88","green_zone_part","children_school",-0.234189235444206,0
"263","green_zone_part","X7_14_all",-0.234189235444206,0
"1070","build_count_1971.1995","ID_railroad_station_walk",-0.234654973751845,0
"1146","shopping_centers_raion","railroad_station_avto_min",-0.234737580545903,0
"1842","children_preschool","stadium_km",-0.234818245194,0
"1853","X0_6_all","stadium_km",-0.234818245194,0
"1844","children_school","stadium_km",-0.235049720209458,0
"1854","X7_14_all","stadium_km",-0.235049720209458,0
"1857","X0_13_all","stadium_km",-0.235166738851803,0
"2398","kremlin_km","price_doc",-0.236508157826299,0
"1855","X0_17_all","stadium_km",-0.23801069594626,0
"1856","X16_29_all","stadium_km",-0.238353599364198,0
"1306","build_count_brick","kremlin_km",-0.239170275261796,0
"1919","build_count_block","basketball_km",-0.239803517128974,0
"546","shopping_centers_raion","build_count_1946.1970",-0.24234399378579,0
"811","build_count_brick","school_km",-0.242446970393798,0
"1852","full_all","stadium_km",-0.242824975697631,0
"1846","healthcare_centers_raion","stadium_km",-0.245583291268681,0
"76","green_zone_part","preschool_quota",-0.245968970191123,0
"1144","healthcare_centers_raion","railroad_station_avto_min",-0.246907105736191,0
"1672","office_raion","fitness_km",-0.247550124439761,0
"1301","X16_29_all","kremlin_km",-0.247800403030008,0
"1147","office_raion","railroad_station_avto_min",-0.24896478906414,0
"946","green_zone_km","industrial_km",-0.25034957417154,0
"1614","shopping_centers_raion","market_shop_km",-0.251167705155544,0
"808","build_count_block","school_km",-0.251501023062888,0
"1310","build_count_1971.1995","kremlin_km",-0.251608595785394,0
"1297","full_all","kremlin_km",-0.251636834244059,0
"799","office_raion","school_km",-0.252021930572771,0
"1504","office_raion","bus_terminal_avto_km",-0.252070056870356,0
"2051","build_count_1971.1995","university_km",-0.254795831619177,0
"796","healthcare_centers_raion","school_km",-0.256348876272832,0
"1211","build_count_1971.1995","public_transport_station_km",-0.257486518995857,0
"1260","build_count_1971.1995","public_transport_station_min_walk",-0.257486519003895,0
"209","office_raion","big_market_raion",-0.259503166672417,0
"2032","healthcare_centers_raion","university_km",-0.259548754880324,0
"2294","healthcare_centers_raion","big_church_km",-0.260361156047747,0
"1788","shopping_centers_raion","ice_rink_km",-0.261196445998418,0
"1092","indust_part","railroad_station_avto_km",-0.262887559590611,0
"1116","build_count_1971.1995","railroad_station_avto_km",-0.263619821976319,0
"1549","raion_popul","big_market_km",-0.267884550333132,0
"1095","children_school","railroad_station_avto_km",-0.268041539757788,0
"1105","X7_14_all","railroad_station_avto_km",-0.268041539757788,0
"851","build_count_brick","park_km",-0.268721762986311,0
"1237","children_preschool","public_transport_station_min_walk",-0.270713603186798,0
"1248","X0_6_all","public_transport_station_min_walk",-0.270713603186798,0
"1188","children_preschool","public_transport_station_km",-0.270713603224481,0
"1199","X0_6_all","public_transport_station_km",-0.270713603224481,0
"1631","build_count_1971.1995","market_shop_km",-0.271626998730547,0
"1742","build_count_brick","swim_pool_km",-0.273343461689812,0
"1250","X0_17_all","public_transport_station_min_walk",-0.273542221141231,0
"1201","X0_17_all","public_transport_station_km",-0.273542221180412,0
"1252","X0_13_all","public_transport_station_min_walk",-0.27406209395687,0
"1203","X0_13_all","public_transport_station_km",-0.274062093993812,0
"1513","build_count_block","bus_terminal_avto_km",-0.27475943615897,0
"1108","X0_13_all","railroad_station_avto_km",-0.274820667395499,0
"697","build_count_brick","metro_km_avto",-0.274995712066746,0
"1239","children_school","public_transport_station_min_walk",-0.275091935809667,0
"1249","X7_14_all","public_transport_station_min_walk",-0.275091935809667,0
"1190","children_school","public_transport_station_km",-0.275091935846915,0
"1200","X7_14_all","public_transport_station_km",-0.275091935846915,0
"734","build_count_brick","metro_min_walk",-0.275274470828344,0
"772","build_count_brick","metro_km_walk",-0.275274470829119,0
"1450","office_raion","railroad_km",-0.275492088031834,0
"1142","children_school","railroad_station_avto_min",-0.276333895658332,0
"1152","X7_14_all","railroad_station_avto_min",-0.276333895658332,0
"1786","healthcare_centers_raion","ice_rink_km",-0.276396386030934,0
"1556","healthcare_centers_raion","big_market_km",-0.276958024781669,0
"1442","indust_part","railroad_km",-0.277408037605198,0
"977","build_count_brick","railroad_station_walk_km",-0.277485292375371,0
"1021","build_count_brick","railroad_station_walk_min",-0.277485292375675,0
"2096","healthcare_centers_raion","workplaces_km",-0.279107535567124,0
"1106","X0_17_all","railroad_station_avto_km",-0.27951279525506,0
"1612","healthcare_centers_raion","market_shop_km",-0.280157718252127,0
"1094","preschool_quota","railroad_station_avto_km",-0.280781856804598,0
"1093","children_preschool","railroad_station_avto_km",-0.280847196532423,0
"1104","X0_6_all","railroad_station_avto_km",-0.280847196532423,0
"1155","X0_13_all","railroad_station_avto_min",-0.283750066637399,0
"1459","build_count_block","railroad_km",-0.283903323775311,0
"1519","build_count_1946.1970","bus_terminal_avto_km",-0.284713306699698,0
"1284","raion_popul","kremlin_km",-0.28603390208824,0
"1141","preschool_quota","railroad_station_avto_min",-0.287002303682411,0
"1465","build_count_1946.1970","railroad_km",-0.288008591562008,0
"1153","X0_17_all","railroad_station_avto_min",-0.288018915526509,0
"2154","raion_popul","shopping_centers_km",-0.28809115196498,0
"1904","preschool_quota","basketball_km",-0.288140965018654,0
"1409","build_count_brick","big_road2_km",-0.289066529264819,0
"1140","children_preschool","railroad_station_avto_min",-0.29023281009272,0
"1151","X0_6_all","railroad_station_avto_min",-0.29023281009272,0
"1163","build_count_1971.1995","railroad_station_avto_min",-0.290354627285332,0
"2180","build_count_1971.1995","shopping_centers_km",-0.290464459113293,0
"1520","build_count_1971.1995","bus_terminal_avto_km",-0.290466969277284,0
"661","build_count_brick","metro_min_avto",-0.290655657659992,0
"1610","children_school","market_shop_km",-0.291828843533517,0
"1620","X7_14_all","market_shop_km",-0.291828843533517,0
"1971","shopping_centers_raion","public_healthcare_km",-0.292583447609388,0
"2099","office_raion","workplaces_km",-0.294018625267038,0
"719","healthcare_centers_raion","metro_min_walk",-0.294880449627645,0
"757","healthcare_centers_raion","metro_km_walk",-0.294880449630276,0
"1967","children_school","public_healthcare_km",-0.296175232056923,0
"1977","X7_14_all","public_healthcare_km",-0.296175232056923,0
"1623","X0_13_all","market_shop_km",-0.298684977504981,0
"1972","office_raion","public_healthcare_km",-0.298802879182147,0
"1621","X0_17_all","market_shop_km",-0.299441180117873,0
"1978","X0_17_all","public_healthcare_km",-0.300564446162078,0
"957","indust_part","railroad_station_walk_km",-0.301733447010354,0
"1001","indust_part","railroad_station_walk_min",-0.3017334470176,0
"1980","X0_13_all","public_healthcare_km",-0.302858790142923,0
"2229","shopping_centers_raion","office_km",-0.30286850246963,0
"1112","build_count_brick","railroad_station_avto_km",-0.303655796521428,0
"1090","raion_popul","railroad_station_avto_km",-0.303722522529972,0
"682","healthcare_centers_raion","metro_km_avto",-0.304421839937521,0
"2035","office_raion","university_km",-0.304651843368013,0
"1608","children_preschool","market_shop_km",-0.305189243893735,0
"1619","X0_6_all","market_shop_km",-0.305189243893735,0
"1965","children_preschool","public_healthcare_km",-0.305306812525062,0
"1976","X0_6_all","public_healthcare_km",-0.305306812525062,0
"798","shopping_centers_raion","school_km",-0.306049889250529,0
"1159","build_count_brick","railroad_station_avto_min",-0.306208451149511,0
"1293","shopping_centers_raion","kremlin_km",-0.306327861170683,0
"1049","children_school","ID_railroad_station_walk",-0.306864339759769,0
"1059","X7_14_all","ID_railroad_station_walk",-0.306864339759769,0
"839","office_raion","park_km",-0.306890153812664,0
