id,price_doc,price_doc_predicted,ln(a+1),ln(pi+1),(ln(pi+1)-ln(a+1)),(ln(pi+1)-ln(a+1))^2
12638,25600000,16179382.73,17.05810295,16.59924838,-0.458854568,0.210547515
22939,11363397,16157819.22,16.24590805,16.59791471,0.352006668,0.123908695
23655,5450000,16151680.96,15.51112635,16.59753475,1.086408398,1.180283208
10097,19000000,16145936.7,16.75994959,16.59717904,-0.162770549,0.026494252
13506,20300000,16143498.45,16.82613149,16.59702802,-0.229103478,0.052488403
26929,27200000,16138350.71,17.11872757,16.59670909,-0.522018477,0.27250329
17204,17800000,16135827.06,16.69470907,16.5965527,-0.098156369,0.009634673
27672,15000000,16133456.77,16.52356083,16.5964058,0.07284497,0.00530639
5431,6187650,16113108.36,15.63806609,16.59514374,0.957077655,0.915997638
29469,18639570,16102781.68,16.74079735,16.59450265,-0.1462947,0.021402139
15065,21400000,16087787.24,16.87890153,16.59357105,-0.285330479,0.081413482
2421,6776000,16061607.86,15.72889766,16.59194244,0.863044777,0.744846287
1969,12800000,16032082.05,16.36495581,16.59010246,0.225146656,0.050691017
27783,15000000,16027136.64,16.52356083,16.58979395,0.06623312,0.004386826
27312,19404450,16014554.27,16.78101303,16.58900857,-0.19200446,0.036865713
24090,5490000,16009955.78,15.518439,16.58872139,1.07028239,1.145504394
29204,6685941,16003064.78,15.71551767,16.58829087,0.872773202,0.761733062
2058,19376000,15999853.8,16.7795458,16.58809021,-0.191455591,0.036655243
28902,15400000,15982080.43,16.54987813,16.58697874,0.03710061,0.001376455
19036,23500000,15964260.26,16.97251102,16.58586311,-0.386647911,0.149496607
955,16000000,15964060.86,16.58809934,16.58585062,-0.002248723,5.05675E-06
179,11500000,15957918.52,16.25785768,16.58546579,0.327608105,0.107327071
8853,10365037,15956661.79,16.15394897,16.58538703,0.43143806,0.186138799
24439,12000000,15955410.52,16.30041729,16.58530861,0.284891319,0.081163064
2307,22000000,15953833.67,16.90655306,16.58520978,-0.32134328,0.103261504
9422,20016708,15953326.31,16.81207793,16.58517797,-0.226899959,0.051483591
265,6500000,15943930.31,15.68731289,16.58458883,0.897275944,0.80510412
17497,20145960,15941841.48,16.81851438,16.58445781,-0.234056567,0.054782476
3849,3200000,15934004.03,14.97866168,16.58396606,1.605304384,2.577002166
28844,18639570,15919684.68,16.74079735,16.58306699,-0.157730357,0.024878866
6854,12974026,15899363.64,16.37845999,16.58178971,0.203329713,0.041342972
2440,8973994,15884013.62,16.00984151,16.58082379,0.570982283,0.326020768
7490,2000000,15880697.66,14.50865824,16.58061501,2.071956771,4.293004859
16162,25700000,15869333.2,17.06200159,16.57989914,-0.482102451,0.232422773
8033,22729668,15858848.2,16.93918163,16.57923821,-0.359943422,0.129559267
12044,5078000,15843809.47,15.44042824,16.57828948,1.137861237,1.294728195
21511,39377136,15842225.21,17.48869593,16.57818948,-0.910506449,0.829021993
11354,15325000,15835219.07,16.54499611,16.57774714,0.032751031,0.00107263
5723,4743026,15834002.43,15.3721861,16.5776703,1.205484204,1.453192166
29907,12303245,15823657.84,16.32537369,16.57701677,0.251643085,0.063324242
26462,29600000,15820404.09,17.20328495,16.57681113,-0.626473827,0.392469456
5947,10200000,15816202.39,16.13789838,16.5765455,0.438647127,0.192411302
16995,2724630,15809956.41,14.81784356,16.57615052,1.758306951,3.091643335
16533,24000000,15807346.91,16.99356443,16.57598545,-0.417578982,0.174372207
7387,14317500,15805713.16,16.47699319,16.57588209,0.098888895,0.009779014
21317,22500000,15801523.7,16.92902591,16.57561699,-0.353408918,0.124897864
10478,12619328,15779382.12,16.35074024,16.57421478,0.223474536,0.049940868
1099,7644000,15769982.98,15.84943172,16.57361894,0.724187228,0.524447141
27556,26720800,15756870.3,17.10095288,16.5727871,-0.528165783,0.278959094
24505,22500000,15749150.76,16.92902591,16.57229707,-0.356728846,0.12725547
1582,827400,15746836.9,13.62604474,16.57215013,2.946105393,8.679536988
30005,12216878,15745196.01,16.31832908,16.57204592,0.253716847,0.064372238
20158,21400000,15744386.55,16.87890153,16.57199451,-0.306907013,0.094191915
732,9200000,15738167.59,16.03471415,16.57159944,0.53688529,0.288245814
28118,7800000,15727808.05,15.86963442,16.57094098,0.701306561,0.491830892
6905,13583544,15724402.37,16.42436969,16.57072442,0.146354727,0.021419706
7172,11100000,15718896.32,16.22245576,16.5703742,0.347918441,0.121047242
29533,24000000,15686275.65,16.99356443,16.56829679,-0.425267641,0.180852566
2502,13000000,15663000.04,16.38045999,16.56681187,0.186351875,0.034727021
22697,55000000,15633694.16,17.82284376,16.56493909,-1.257904672,1.582324165
30257,14499000,15624302.99,16.48959031,16.56433821,0.074747899,0.005587248
11106,14700000,15623795.93,16.50335812,16.56430575,0.060947634,0.003714614
25766,10623600,15623718.5,16.17858859,16.5643008,0.385712205,0.148773905
12998,10000000,15614248.39,16.11809575,16.56369448,0.445598727,0.198558225
22080,15550000,15605911.62,16.55957126,16.56316041,0.003589154,1.2882E-05
25742,25750000,15586626.11,17.06394522,16.56192387,-0.502021356,0.252025442
21742,35284024,15584913.2,17.37894087,16.56181397,-0.817126904,0.667696377
30358,26055288,15580416.03,17.07573134,16.56152537,-0.514205973,0.264407783
29300,23091268,15569728.49,16.95496514,16.56083917,-0.394125969,0.155335279
7584,15550000,15564208.41,16.55957126,16.56048457,0.000913307,8.34129E-07
30335,18800000,15562243.86,16.74936748,16.56035834,-0.189009143,0.035724456
21844,18334500,15545655.3,16.72429514,16.55929182,-0.165003323,0.027226097
16481,17450000,15536694.98,16.67485026,16.55871527,-0.116134998,0.013487338
4373,5447553,15511166.88,15.51067726,16.55707083,1.046393572,1.094939508
1087,3625000,15504539.33,15.10336512,16.55664346,1.453278341,2.112017938
13086,2950000,15503876.9,14.89731607,16.55660074,1.65928467,2.753225617
23384,12508204,15502806.95,16.34189539,16.55653172,0.214636337,0.046068757
1667,14298700,15492285.03,16.47567925,16.55585278,0.080173531,0.006427795
17816,13133881,15487997.68,16.39070586,16.555576,0.164870142,0.027182164
28196,22617538,15484053.37,16.93423623,16.5553213,-0.378914923,0.143576519
8577,28500000,15474567.97,17.16541468,16.55470852,-0.610706157,0.372962011
8276,10144269,15471954.47,16.13241957,16.55453962,0.422120047,0.178185334
30157,2000000,15464194.73,14.50865824,16.55403796,2.045379718,4.183578192
16686,15000000,15463718.74,16.52356083,16.55400718,0.030446351,0.00092698
28197,18700000,15452579.18,16.74403414,16.55328655,-0.190747586,0.036384642
13588,16861350,15433175.43,16.64053464,16.55203006,-0.088504574,0.00783306
21482,17697260,15431185.02,16.68892044,16.55190109,-0.137019354,0.018774303
12791,17800000,15430037.26,16.69470907,16.5518267,-0.142882368,0.020415371
17016,6223000,15429171.86,15.64376282,16.55177062,0.908007793,0.824478152
4093,12549143,15424682.56,16.34516301,16.55147961,0.206316599,0.042566539
25372,17450000,15415259.02,16.67485026,16.55086849,-0.123981777,0.015371481
26131,15800000,15408818.09,16.57552056,16.55045057,-0.02506999,0.000628504
5041,12406996,15387359.18,16.33377115,16.54905696,0.215285817,0.046347983
9540,11676062,15382690.71,16.27305141,16.54875352,0.275702114,0.076011656
25907,26000000,15374665.24,17.07360713,16.54823166,-0.525375471,0.276019386
16759,29937000,15371924.42,17.21460576,16.54805338,-0.666552386,0.444292083
17461,19967500,15371504.52,16.80961656,16.54802606,-0.261590497,0.068429588
17646,16000000,15362929.91,16.58809934,16.54746808,-0.040631261,0.001650899
26244,22630000,15362366.38,16.93478706,16.5474314,-0.387355662,0.150044409
24833,6400000,15348724.65,15.6718087,16.54654301,0.874734304,0.765160103
26227,24500000,15345993.82,17.01418372,16.54636507,-0.467818642,0.218854282
19737,6000000,15345660.43,15.60727019,16.54634335,0.939073155,0.881858391
16421,19500000,15344535.25,16.78592507,16.54627002,-0.239655051,0.057434543
21021,12180624,15343839.42,16.31535713,16.54622468,0.230867543,0.053299823
15130,12500000,15341176.94,16.34123928,16.54605114,0.204811857,0.041947897
1217,11564400,15337062.18,16.26344206,16.54578289,0.282340829,0.079716344
25021,8945400,15328414.14,16.0066501,16.54521886,0.538568759,0.290056308
6938,12300000,15317887.59,16.3251099,16.54453189,0.219421991,0.04814601
22998,31500000,15310479.17,17.26549814,16.54404813,-0.721450005,0.52049011
23057,13006640,15308845.02,16.38097063,16.54394139,0.162970759,0.026559468
15070,16120620,15302015.72,16.59560982,16.54349519,-0.052114628,0.002715934
14981,24353208,15295258.87,17.00817419,16.54305353,-0.465120659,0.216337228
1578,17400000,15293450.79,16.67198082,16.54293531,-0.129045514,0.016652745
17321,16030300,15286688.67,16.5899913,16.54249305,-0.04749825,0.002256084
28856,22217228,15285394.19,16.91637863,16.54240837,-0.373970259,0.139853755
19346,5798496,15261568.59,15.5731093,16.54084844,0.967739131,0.936519026
19331,19900000,15252926.63,16.80623034,16.54028202,-0.265948322,0.07072851
14401,17500000,15252763.91,16.6777115,16.54027135,-0.137440146,0.018889794
613,21000000,15239053.29,16.86003304,16.53937205,-0.320660991,0.102823471
6095,15500000,15233473.44,16.55635065,16.53900583,-0.017344816,0.000300843
1436,11454000,15222178.11,16.25384966,16.53826407,0.284414415,0.080891559
29978,40000000,15218735.3,17.50439004,16.53803788,-0.966352159,0.933836495
4941,15400000,15214925.3,16.54987813,16.5377875,-0.012090635,0.000146183
11141,13000000,15211867.62,16.38045999,16.53758651,0.157126519,0.024688743
24268,16750000,15200364.32,16.63390888,16.53683002,-0.097078856,0.009424304
11884,21800000,15198188.4,16.89742057,16.53668686,-0.360733713,0.130128812
17686,28420000,15188474.16,17.16260372,16.53604749,-0.626556231,0.39257271
29211,22091454,15182852.22,16.91070144,16.53567727,-0.375024169,0.140643127
12641,17000000,15178081.76,16.64872396,16.53536302,-0.113360939,0.012850703
20138,8460000,15174683.12,15.95085985,16.53513908,0.584279229,0.341382218
7277,20000000,15169146.52,16.81124288,16.53477415,-0.276468727,0.076434957
22768,11700000,15165520.03,16.27509949,16.53453506,0.259435571,0.067306815
10555,7000000,15162493.76,15.76142085,16.53433549,0.772914637,0.597397036
29880,5598985,15158391.8,15.53809607,16.53406492,0.995968849,0.991953948
24885,21848242,15153589.85,16.89963106,16.53374808,-0.365882983,0.133870357
6111,25410000,15150174.09,17.05065339,16.53352265,-0.517130748,0.26742421
14694,6755240,15138555.56,15.72582921,16.53275546,0.806926256,0.651129982
16808,13000000,15136446.45,16.38045999,16.53261613,0.152156139,0.023151491
2823,11112750,15128635.16,16.22360375,16.53209994,0.308496195,0.095169902
25778,15190446,15073563.47,16.5361773,16.52845307,-0.007724231,5.96637E-05
2137,15400000,15072237.23,16.54987813,16.52836508,-0.021513051,0.000462811
1557,4100000,15063507.56,15.22649778,16.52778573,1.30128795,1.693350328
14019,12790000,15056987.84,16.36417425,16.52735282,0.163178564,0.026627244
26466,29000000,15052801.35,17.18280642,16.52707473,-0.655731688,0.429984047
16382,17500000,15046208.91,16.6777115,16.52663668,-0.151074812,0.022823599
12109,20000000,15046090.46,16.81124288,16.52662881,-0.28461407,0.081005169
19057,9590000,15045065,16.07623155,16.52656065,0.450329104,0.202796302
18389,32150000,15036276.9,17.28592304,16.52597637,-0.759946674,0.577518947
22733,12950000,15031673.53,16.37660642,16.52567017,0.149063745,0.02222
23747,15300000,15023349.66,16.54336345,16.52511626,-0.018247192,0.00033296
29447,6700000,15018545.56,15.71761823,16.52479643,0.807178199,0.651536645
21879,25500000,15014053.94,17.05418905,16.52449732,-0.529691733,0.280573332
30028,34645000,15011373.35,17.360664,16.52431876,-0.83634524,0.699473361
17271,16900000,15010949.06,16.64282424,16.5242905,-0.118533742,0.014050248
29271,17500000,15009956.55,16.6777115,16.52422438,-0.153487121,0.023558296
29401,16300000,15002994.31,16.60667573,16.52376043,-0.082915301,0.006874947
24422,17601800,14997991.34,16.68351178,16.52342691,-0.160084878,0.025627168
29046,11300000,14992667.32,16.24031337,16.52307186,0.282758489,0.079952363
17150,16800000,14991754.06,16.6368895,16.52301095,-0.113878559,0.012968326
8084,11284690,14991496.03,16.23895759,16.52299373,0.284036147,0.080676533
20925,19900000,14986319.13,16.80623034,16.52264835,-0.283581988,0.080418744
29493,22900000,14966487.18,16.94664751,16.52132414,-0.425323374,0.180899972
16390,20000000,14963790.27,16.81124288,16.52114393,-0.290098956,0.084157404
28502,23200000,14962143.58,16.95966288,16.52103387,-0.438629005,0.192395404
1611,14400000,14960420.29,16.48273883,16.52091869,0.038179857,0.001457701
29379,18650000,14958499.41,16.74135676,16.52079029,-0.220566472,0.048649569
21364,23500000,14958086.66,16.97251102,16.52076269,-0.45174833,0.204076553
26939,17000000,14955161.09,16.64872396,16.52056709,-0.128156872,0.016424184
21961,17500000,14949559.19,16.6777115,16.52019244,-0.157519057,0.024812253
25520,22000000,14943797.55,16.90655306,16.51980696,-0.386746098,0.149572544
28296,13792422,14942324.32,16.43962994,16.51970837,0.080078428,0.006412555
12763,20000000,14936755.44,16.81124288,16.51933561,-0.291907273,0.085209856
428,2500000,14934769.37,14.73180169,16.51920263,1.787400944,3.194802136
10718,17958104,14930434.76,16.7035521,16.51891236,-0.184639747,0.034091836
7696,16000000,14922448.73,16.58809934,16.51837733,-0.069722012,0.004861159
28871,27724800,14919293.43,17.13783791,16.51816586,-0.619672052,0.383993452
21599,12000000,14918983.72,16.30041729,16.5181451,0.217727811,0.0474054
22988,16800000,14918500.18,16.6368895,16.51811269,-0.118776813,0.014107931
22632,14500000,14916467.16,16.48965928,16.51797641,0.02831713,0.00080186
499,999000,14916061.41,13.81451106,16.5179492,2.703438146,7.308577808
24324,6234154,14905491.48,15.6455536,16.51724033,0.871686723,0.759837743
27462,14400000,14901445.97,16.48273883,16.51696888,0.034230044,0.001171696
7148,25000000,14899559.66,17.03438642,16.51684228,-0.517544138,0.267851935
28961,21000000,14898494.09,16.86003304,16.51677077,-0.343262278,0.117828992
14360,11200000,14891740.87,16.23142443,16.51631738,0.284892955,0.081163996
7025,5028668,14889128.26,15.43066589,16.51614192,1.08547603,1.178258212
25120,18500000,14880440.03,16.73328134,16.51555823,-0.217723118,0.047403356
16946,16500000,14873158.54,16.618871,16.51506877,-0.103802226,0.010774902
15327,16751060,14866563.24,16.63397216,16.51462524,-0.119346919,0.014243687
7064,11723076,14861261.44,16.27706985,16.51426855,0.237198699,0.056263223
25887,22500000,14848848.19,16.92902591,16.51343292,-0.415592987,0.172717531
18612,29500000,14842927.28,17.19990086,16.5130341,-0.686866756,0.47178594
18488,25500000,14830237,17.05418905,16.51217876,-0.542010287,0.293775151
13535,15000000,14829063.44,16.52356083,16.51209963,-0.011461199,0.000131359
28271,35250000,14821929.81,17.37797612,16.51161845,-0.866357662,0.750575599
26162,28000000,14821409.65,17.1477151,16.51158336,-0.636131745,0.404663597
12285,32500000,14808948.7,17.29675068,16.51074227,-0.786008413,0.617809225
26490,35000000,14801080.5,17.37085865,16.51021081,-0.860647838,0.7407147
16642,13700000,14799551.27,16.43290646,16.51010749,0.077201022,0.005959998
24980,19500000,14799533.89,16.78592507,16.51010631,-0.275818763,0.07607599
7477,26000000,14799382.68,17.07360713,16.51009609,-0.56351104,0.317544692
6359,6442778,14798357.05,15.67847053,16.51002679,0.831556263,0.691485819
8541,12300000,14798046.1,16.3251099,16.51000578,0.184895876,0.034186485
21642,12470451,14790050.53,16.33887256,16.50946532,0.170592755,0.029101888
13136,11620576,14785358.4,16.26828796,16.50914802,0.240860055,0.058013566
22481,11729199,14775534.43,16.27759202,16.50848336,0.230891342,0.053310812
30301,14300000,14768603.37,16.47577017,16.50801416,0.032243994,0.001039675
21069,26200000,14766343.48,17.08127001,16.50786113,-0.573408879,0.328797743
21931,18500000,14764348.11,16.73328134,16.50772599,-0.225555355,0.050875218
21726,11400098,14762694.29,16.2491326,16.50761397,0.258481371,0.066812619
26857,19000000,14761024.51,16.75994959,16.50750085,-0.252448736,0.063730364
11742,18000000,14760839.33,16.70588237,16.50748831,-0.198394063,0.039360204
28843,15700000,14758004.44,16.56917133,16.50729624,-0.061875099,0.003828528
6766,10144269,14752540.68,16.13241957,16.50692594,0.374506371,0.140255022
30372,26055288,14740383.03,17.07573134,16.5061015,-0.56962984,0.324478155
13553,18000000,14739749.19,16.70588237,16.5060585,-0.199823875,0.039929581
28475,19422900,14731189.05,16.78196339,16.50547758,-0.276485816,0.076444406
18047,20200000,14726938.5,16.82119321,16.50518899,-0.316004218,0.099858666
22587,19305150,14724137.24,16.77588251,16.50499876,-0.270883747,0.073378005
9873,2000000,14714541.64,14.50865824,16.50434686,1.995688619,3.982773066
14387,1000000,14713278.56,13.81551156,16.50426102,2.688749457,7.229373645
23009,11180670,14713202.44,16.22969704,16.50425584,0.2745588,0.075382535
29990,14200000,14709810.16,16.46875259,16.50402525,0.035272662,0.001244161
2994,21359532,14705879.93,16.87700871,16.50375804,-0.373250674,0.139316065
279,5817420,14701706.29,15.57636759,16.50347419,0.927106593,0.859526634
2488,13761000,14698721.85,16.43734913,16.50327117,0.065922032,0.004345714
20137,22500000,14690279.2,16.92902591,16.50269662,-0.426329289,0.181756663
8821,16000000,14687678.97,16.58809934,16.5025196,-0.08557974,0.007323892
24558,23000000,14673482.24,16.95100482,16.50155256,-0.449452256,0.20200733
4675,14604042,14662200.8,16.49680897,16.50078343,0.003974468,1.57964E-05
17112,14900000,14654874.99,16.51687184,16.50028367,-0.016588168,0.000275167
96,12900000,14648487.54,16.37273795,16.49984772,0.12710977,0.016156894
12710,5301000,14644069.15,15.48340623,16.49954604,1.016139815,1.032540124
741,7100000,14641759.59,15.77560548,16.49938832,0.723782835,0.523861593
